Time,ECG
8.902000000000001,0.3
8.904,-0.3
8.906,-0.3
8.908,0.1
8.91,0.4
8.912,0.4
8.914,1.2
8.916,0.5
8.918000000000001,0.4
8.92,-0.1
8.922,0.1
8.924,-0.4
8.926,-0.4
8.928,-0.3
8.93,0.7
8.932,0.3
8.934000000000001,0.9
8.936,0.5
8.938,0.1
8.94,-0.3
8.942,0.1
8.944,-0.7
8.946,-0.2
8.948,0.0
8.950000000000001,0.2
8.952,-0.8
8.954,0.2
8.956,0.1
8.958,0.4
8.96,0.5
8.962,0.7
8.964,-0.8
8.966,-0.8
8.968,0.0
8.97,0.1
8.972,0.1
8.974,0.9
8.976,0.4
8.978,0.2
8.98,-0.1
8.982,0.0
8.984,-0.5
8.986,-0.1
8.988,0.3
8.99,0.4
8.992,0.3
8.994,0.7
8.996,0.6
8.998,0.5
9.0,0.0
9.002,-0.2
9.004,-0.6
9.006,-0.3
9.008000000000001,0.2
9.01,0.1
9.012,0.2
9.014,0.6
9.016,0.5
9.018,0.6
9.02,-0.2
9.022,0.3
9.024000000000001,-0.5
9.026,-0.2
9.028,0.1
9.03,-0.1
9.032,0.5
9.034,1.0
9.036,0.8
9.038,0.9
9.040000000000001,0.4
9.042,-0.2
9.044,-0.4
9.046,0.3
9.048,0.3
9.05,0.6
9.052,0.6
9.054,0.8
9.056000000000001,0.5
9.058,0.7
9.06,0.4
9.062,0.6
9.064,0.1
9.066,0.1
9.068,0.1
9.07,0.5
9.072000000000001,0.5
9.074,0.6
9.076,-0.1
9.078,-0.4
9.08,-0.5
9.082,0.2
9.084,0.9
9.086,0.6
9.088000000000001,0.8
9.09,0.3
9.092,0.5
9.094,0.4
9.096,0.5
9.098,0.1
9.1,0.0
9.102,0.2
9.104000000000001,-0.2
9.106,-0.2
9.108,0.2
9.11,0.6
9.112,0.5
9.114,0.6
9.116,0.1
9.118,-0.3
9.120000000000001,-0.2
9.122,-0.3
9.124,0.1
9.126,0.1
9.128,0.2
9.13,0.0
9.132,0.5
9.134,0.3
9.136000000000001,0.3
9.138,0.6
9.14,0.1
9.142,-0.3
9.144,-0.4
9.146,0.1
9.148,0.4
9.15,0.3
9.152000000000001,1.0
9.154,1.0
9.156,0.6
9.158,0.1
9.16,0.4
9.162,-0.1
9.164,-0.3
9.166,-0.1
9.168000000000001,0.3
9.17,0.1
9.172,0.7
9.174,0.6
9.176,0.0
9.178,0.7
9.18,0.5
9.182,0.3
9.184000000000001,0.2
9.186,0.4
9.188,0.8
9.19,0.7
9.192,1.0
9.194,0.7
9.196,0.7
9.198,0.7
9.200000000000001,1.3
9.202,0.7
9.204,0.4
9.206,0.9
9.208,1.1
9.21,0.2
9.212,1.6
9.214,1.7
9.216000000000001,1.6
9.218,1.0
9.22,0.9
9.222,0.4
9.224,0.4
9.226,0.6
9.228,0.6
9.23,-0.3
9.232,0.3
9.234,0.4
9.236,0.3
9.238,-0.5
9.24,0.0
9.242,-0.5
9.244,0.1
9.246,0.0
9.248,0.0
9.25,0.2
9.252,0.8
9.254,0.0
9.256,-0.1
9.258000000000001,-0.2
9.26,0.5
9.262,-0.7
9.264,-0.3
9.266,0.3
9.268,0.3
9.27,0.0
9.272,0.6
9.274000000000001,-0.1
9.276,-0.8
9.278,-0.3
9.28,-0.4
9.282,-0.8
9.284,-0.3
9.286,-0.2
9.288,0.1
9.290000000000001,-0.2
9.292,0.4
9.294,0.4
9.296,0.0
9.298,0.1
9.3,0.2
9.302,-0.5
9.304,-0.4
9.306000000000001,-0.2
9.308,-0.5
9.31,-1.0
9.312,-0.3
9.314,-0.2
9.316,-0.6
9.318,-0.8
9.32,-0.7
9.322000000000001,-1.5
9.324,-1.5
9.326,-1.2
9.328,-0.8
9.33,0.5
9.332,2.4
9.334,3.8
9.336,4.7
9.338000000000001,5.9
9.34,7.2
9.342,7.5
9.344,8.3
9.346,8.1
9.348,6.7
9.35,5.5
9.352,5.5
9.354000000000001,5.2
9.356,4.3
9.358,3.3
9.36,0.9
9.362,-2.5
9.364,-3.8
9.366,-3.3
9.368,-3.0
9.370000000000001,-2.3
9.372,-2.4
9.374,-2.0
9.376,-2.5
9.378,-2.5
9.38,-2.5
9.382,-2.6
9.384,-1.7
9.386000000000001,-0.7
9.388,-0.6
9.39,-0.4
9.392,0.0
9.394,0.6
9.396,0.2
9.398,0.2
9.4,0.2
9.402000000000001,0.5
9.404,0.1
9.406,0.0
9.408,0.6
9.41,1.4
9.412,1.2
9.414,1.1
9.416,0.6
9.418000000000001,0.8
9.42,0.4
9.422,0.6
9.424,0.6
9.426,0.7
9.428,1.1
9.43,1.4
9.432,1.3
9.434000000000001,1.5
9.436,1.1
9.438,0.9
9.44,0.5
9.442,0.6
9.444,0.6
9.446,1.1
9.448,0.5
9.450000000000001,1.5
9.452,1.5
9.454,1.4
9.456,1.8
9.458,1.5
9.46,0.9
9.462,0.9
9.464,1.1
9.466000000000001,1.1
9.468,1.1
9.47,1.5
9.472,1.6
9.474,1.0
9.476,1.0
9.478,1.5
9.48,0.7
9.482,1.1
9.484,1.7
9.486,1.8
9.488,1.6
9.49,1.7
9.492,1.7
9.494,1.6
9.496,1.6
9.498,1.8
9.5,1.2
9.502,1.3
9.504,1.7
9.506,1.7
9.508000000000001,2.0
9.51,2.7
9.512,2.4
9.514,2.2
9.516,2.2
9.518,2.5
9.52,2.7
9.522,2.1
9.524000000000001,2.3
9.526,2.5
9.528,2.4
9.53,3.0
9.532,3.2
9.534,2.9
9.536,2.9
9.538,3.4
9.540000000000001,2.2
9.542,2.3
9.544,2.3
9.546,3.0
9.548,2.9
9.55,3.6
9.552,3.8
9.554,3.8
9.556000000000001,3.6
9.558,4.4
9.56,4.0
9.562,3.9
9.564,4.3
9.566,4.7
9.568,4.6
9.57,4.7
9.572000000000001,4.7
9.574,5.0
9.576,4.6
9.578,5.4
9.58,5.0
9.582,5.3
9.584,5.3
9.586,5.4
9.588000000000001,4.7
9.59,5.2
9.592,5.2
9.594,5.1
9.596,4.9
9.598,5.2
9.6,4.9
9.602,4.7
9.604000000000001,4.9
9.606,5.1
9.608,4.6
9.61,5.0
9.612,4.8
9.614,4.6
9.616,4.2
9.618,4.3
9.620000000000001,3.9
9.622,3.5
9.624,3.4
9.626,3.6
9.628,3.2
9.63,3.3
9.632,2.7
9.634,2.3
9.636000000000001,2.0
9.638,2.0
9.64,1.3
9.642,1.6
9.644,1.6
9.646,2.0
9.648,1.3
9.65,1.5
9.652000000000001,1.1
9.654,1.1
9.656,1.0
9.658,0.8
9.66,0.4
9.662,0.3
9.664,1.0
9.666,0.3
9.668000000000001,0.9
9.67,0.8
9.672,-0.1
9.674,-0.1
9.676,-0.2
9.678,-0.2
9.68,0.0
9.682,0.1
9.684000000000001,0.3
9.686,-0.2
9.688,-0.7
9.69,0.1
9.692,-0.1
9.694,-0.1
9.696,0.2
9.698,0.1
9.700000000000001,-0.1
9.702,-0.1
9.704,0.2
9.706,0.3
9.708,0.7
9.71,0.5
9.712,0.0
9.714,-0.3
9.716000000000001,-0.3
9.718,-0.3
9.72,-0.2
9.722,0.0
9.724,0.1
9.726,-0.5
9.728,-0.2
9.73,0.2
9.732,-0.2
9.734,-0.1
9.736,0.3
9.738,-0.6
9.74,-0.3
9.742,-0.3
9.744,0.1
9.746,-0.1
9.748,0.1
9.75,1.0
9.752,-0.3
9.754,-0.3
9.756,0.1
9.758000000000001,-0.6
9.76,-0.6
9.762,-0.2
9.764,0.2
9.766,-0.1
9.768,0.3
9.77,0.5
9.772,0.2
9.774000000000001,-0.2
9.776,0.0
9.778,-0.3
9.78,-0.3
9.782,0.1
9.784,0.6
9.786,0.2
9.788,1.1
9.790000000000001,0.8
9.792,0.7
9.794,0.7
9.796,0.6
9.798,0.1
9.8,0.0
9.802,0.0
9.804,0.3
9.806000000000001,0.1
9.808,0.5
9.81,0.5
9.812,-0.3
9.814,-0.5
9.816,0.0
9.818,-0.4
9.82,-0.4
9.822000000000001,-0.3
9.824,-0.1
9.826,0.6
9.828,0.6
9.83,0.3
9.832,0.3
9.834,0.0
9.836,0.4
9.838000000000001,0.4
9.84,0.1
9.842,-0.2
9.844,0.1
9.846,-0.5
9.848,-0.1
9.85,-0.1
9.852,-0.1
9.854000000000001,-0.2
9.856,0.0
9.858,-0.1
9.86,-0.3
9.862,0.3
9.864,0.0
9.866,-0.6
9.868,0.4
9.870000000000001,0.0
9.872,-0.2
9.874,-0.2
9.876,0.5
9.878,-0.1
9.88,0.1
9.882,0.3
9.884,0.3
9.886000000000001,0.3
9.888,0.5
9.89,-0.1
9.892,-0.3
9.894,-0.4
9.896,0.2
9.898,0.2
9.9,-0.1
9.902000000000001,-0.2
9.904,0.3
9.906,0.0
9.908,0.6
9.91,0.7
9.912,0.4
9.914,0.7
9.916,0.5
9.918000000000001,0.4
9.92,0.4
9.922,0.7
9.924,0.6
9.926,0.4
9.928,0.8
9.93,0.8
9.932,0.5
9.934000000000001,0.9
9.936,0.6
9.938,0.3
9.94,0.2
9.942,0.6
9.944,1.3
9.946,1.0
9.948,1.1
9.950000000000001,1.0
9.952,0.7
9.954,0.4
9.956,0.6
9.958,-0.1
9.96,0.1
9.962,0.4
9.964,0.1
9.966000000000001,0.4
9.968,0.2
9.97,0.4
9.972,0.1
9.974,0.0
9.976,-0.2
9.978,0.2
9.98,0.3
9.982000000000001,-0.4
9.984,-0.4
9.986,-0.2
9.988,-0.2
9.99,0.0
9.992,-0.4
9.994,-0.1
9.996,-0.8
9.998,0.0
10.0,0.0
10.002,-0.1
10.004,-0.2
10.006,0.7
10.008000000000001,0.2
10.01,-0.1
10.012,-0.9
10.014,-0.9
10.016,-0.7
10.018,-1.0
10.02,-0.3
10.022,0.0
10.024000000000001,-0.1
10.026,0.6
10.028,0.3
10.03,0.2
10.032,0.1
10.034,-0.8
10.036,-1.1
10.038,-1.1
10.040000000000001,-0.8
10.042,-0.8
10.044,-0.6
10.046,-0.5
10.048,-0.6
10.05,-1.3
10.052,-1.5
10.054,-1.2
10.056000000000001,-2.6
10.058,-1.8
10.06,-0.6
10.062,0.4
10.064,1.7
10.066,3.7
10.068,5.1
10.07,6.3
10.072000000000001,8.0
10.074,8.8
10.076,7.8
10.078,7.5
10.08,6.5
10.082,5.3
10.084,4.8
10.086,5.4
10.088000000000001,4.1
10.09,2.3
10.092,-0.3
10.094,-2.7
10.096,-3.9
10.098,-3.3
10.1,-2.9
10.102,-2.6
10.104000000000001,-2.8
10.106,-2.1
10.108,-2.1
10.11,-2.3
10.112,-2.5
10.114,-1.8
10.116,-2.4
10.118,-1.7
10.120000000000001,-0.9
10.122,-0.7
10.124,-0.3
10.126,0.3
10.128,-0.4
10.13,0.1
10.132,0.0
10.134,0.2
10.136000000000001,-0.5
10.138,-0.1
10.14,0.4
10.142,0.1
10.144,0.2
10.146,0.9
10.148,0.6
10.15,0.4
10.152000000000001,0.1
10.154,-0.5
10.156,0.0
10.158,-0.1
10.16,0.3
10.162,0.3
10.164,0.3
10.166,1.1
10.168000000000001,0.8
10.17,0.1
10.172,0.0
10.174,0.3
10.176,-0.2
10.178,-0.1
10.18,0.1
10.182,0.5
10.184000000000001,0.4
10.186,0.7
10.188,0.7
10.19,0.5
10.192,0.5
10.194,1.1
10.196,0.4
10.198,0.4
10.200000000000001,0.3
10.202,0.2
10.204,1.1
10.206,1.4
10.208,1.3
10.21,1.4
10.212,0.9
10.214,0.6
10.216000000000001,0.8
10.218,1.0
10.22,0.7
10.222,1.0
10.224,1.7
10.226,1.8
10.228,1.7
10.23,1.4
10.232000000000001,1.2
10.234,1.2
10.236,1.2
10.238,1.2
10.24,0.9
10.242,1.1
10.244,1.6
10.246,1.9
10.248,1.8
10.25,2.4
10.252,2.5
10.254,2.5
10.256,1.6
10.258000000000001,2.0
10.26,2.3
10.262,2.6
10.264,2.8
10.266,2.8
10.268,2.4
10.27,3.1
10.272,2.7
10.274000000000001,3.4
10.276,3.3
10.278,3.2
10.28,3.6
10.282,3.0
10.284,3.4
10.286,3.6
10.288,3.7
10.290000000000001,4.0
10.292,4.4
10.294,4.1
10.296,4.2
10.298,4.3
10.3,4.7
10.302,4.9
10.304,5.1
10.306000000000001,5.1
10.308,4.8
10.31,4.4
10.312,5.2
10.314,5.1
10.316,5.1
10.318,5.1
10.32,5.3
10.322000000000001,5.2
10.324,5.5
10.326,5.1
10.328,5.1
10.33,5.2
10.332,5.4
10.334,5.2
10.336,5.0
10.338000000000001,5.2
10.34,5.2
10.342,4.5
10.344,4.4
10.346,4.2
10.348,3.5
10.35,3.5
10.352,3.5
10.354000000000001,2.8
10.356,2.8
10.358,3.1
10.36,2.7
10.362,2.1
10.364,2.7
10.366,1.9
10.368,1.4
10.370000000000001,1.2
10.372,1.8
10.374,0.6
10.376,0.5
10.378,0.5
10.38,0.8
10.382,0.7
10.384,1.2
10.386000000000001,1.3
10.388,0.7
10.39,0.4
10.392,0.9
10.394,0.1
10.396,0.4
10.398,0.4
10.4,0.6
10.402000000000001,0.2
10.404,0.7
10.406,0.1
10.408,0.0
10.41,0.1
10.412,0.2
10.414,-0.6
10.416,-0.4
10.418000000000001,0.0
10.42,0.7
10.422,0.4
10.424,0.5
10.426,0.7
10.428,0.2
10.43,0.0
10.432,-0.1
10.434000000000001,-0.7
10.436,-0.7
10.438,-0.1
10.44,0.0
10.442,-0.3
10.444,-0.1
10.446,-0.2
10.448,-0.2
10.450000000000001,-0.1
10.452,0.3
10.454,-0.4
10.456,-0.4
10.458,-0.6
10.46,-0.2
10.462,-0.2
10.464,0.5
10.466000000000001,-0.2
10.468,-0.1
10.47,0.3
10.472,0.2
10.474,-0.3
10.476,-0.2
10.478,0.5
10.48,0.4
10.482000000000001,0.3
10.484,0.4
10.486,0.6
10.488,0.6
10.49,0.7
10.492,0.5
10.494,0.5
10.496,0.5
10.498,0.5
10.5,0.3
10.502,0.2
10.504,0.6
10.506,0.2
10.508000000000001,-0.1
10.51,-0.1
10.512,0.1
10.514,0.1
10.516,0.2
10.518,0.3
10.52,0.3
10.522,0.8
10.524000000000001,0.4
10.526,-0.1
10.528,0.2
10.53,0.3
10.532,0.2
10.534,-0.2
10.536,-0.7
10.538,0.5
10.540000000000001,0.7
10.542,0.9
10.544,0.4
10.546,0.2
10.548,0.4
10.55,-0.2
10.552,0.2
10.554,-0.2
10.556000000000001,0.4
10.558,0.6
10.56,0.6
10.562,0.6
10.564,0.6
10.566,0.5
10.568,0.3
10.57,0.3
10.572000000000001,-0.3
10.574,0.1
10.576,0.0
10.578,0.3
10.58,0.5
10.582,0.8
10.584,0.8
10.586,0.4
10.588000000000001,-0.2
10.59,0.3
10.592,-0.1
10.594,-0.2
10.596,-0.2
10.598,0.4
10.6,-0.2
10.602,0.6
10.604000000000001,0.9
10.606,0.6
10.608,0.6
10.61,1.0
10.612,-0.1
10.614,-0.3
10.616,0.5
10.618,1.0
10.620000000000001,0.1
10.622,0.3
10.624,0.1
10.626,0.4
10.628,-0.2
10.63,-0.4
10.632,-0.7
10.634,-0.4
10.636000000000001,0.5
10.638,0.5
10.64,0.2
10.642,0.9
10.644,0.5
10.646,0.1
10.648,0.1
10.65,0.1
10.652000000000001,-0.3
10.654,-0.1
10.656,0.3
10.658,1.4
10.66,0.6
10.662,1.0
10.664,0.5
10.666,0.8
10.668000000000001,0.7
10.67,0.8
10.672,0.4
10.674,0.7
10.676,0.7
10.678,1.2
10.68,0.8
10.682,1.9
10.684000000000001,1.2
10.686,1.0
10.688,0.9
10.69,1.2
10.692,0.4
10.694,0.3
10.696,0.8
10.698,1.1
10.700000000000001,1.1
10.702,1.4
10.704,1.2
10.706,1.0
10.708,0.8
10.71,0.7
10.712,-0.2
10.714,-0.5
10.716000000000001,-0.2
10.718,-0.2
10.72,-0.5
10.722,0.1
10.724,-0.2
10.726,0.1
10.728,-0.3
10.73,-0.3
10.732000000000001,-0.3
10.734,-0.1
10.736,0.2
10.738,0.1
10.74,-0.6
10.742,-0.4
10.744,0.0
10.746,-0.3
10.748000000000001,-0.1
10.75,0.0
10.752,-0.6
10.754,-0.3
10.756,0.0
10.758000000000001,-0.2
10.76,0.5
10.762,0.6
10.764,-0.1
10.766,-0.3
10.768,-0.5
10.77,-0.4
10.772,-0.7
10.774000000000001,-0.2
10.776,-0.2
10.778,-0.2
10.78,-0.3
10.782,0.5
10.784,-0.3
10.786,-0.7
10.788,-0.8
10.790000000000001,-1.5
10.792,-1.9
10.794,-2.0
10.796,-2.0
10.798,-1.5
10.8,-0.5
10.802,0.4
10.804,1.4
10.806000000000001,2.8
10.808,4.0
10.81,5.6
10.812,6.8
10.814,8.7
10.816,10.0
10.818,9.7
10.82,9.5
10.822000000000001,7.9
10.824,6.8
10.826,6.9
10.828,5.6
10.83,3.1
10.832,1.4
10.834,-1.0
10.836,-2.8
10.838000000000001,-2.8
10.84,-2.0
10.842,-2.0
10.844,-2.3
10.846,-2.3
10.848,-2.3
10.85,-2.7
10.852,-2.0
10.854000000000001,-1.2
10.856,-1.0
10.858,-0.6
10.86,-0.5
10.862,0.3
10.864,0.3
10.866,0.0
10.868,0.0
10.870000000000001,0.0
10.872,0.1
10.874,0.0
10.876,0.2
10.878,0.2
10.88,1.0
10.882,1.0
10.884,0.7
10.886000000000001,0.5
10.888,0.8
10.89,0.0
10.892,0.1
10.894,0.1
10.896,0.6
10.898,0.7
10.9,1.3
10.902000000000001,0.5
10.904,0.5
10.906,0.4
10.908,0.8
10.91,0.5
10.912,0.5
10.914,0.0
10.916,0.5
10.918000000000001,0.2
10.92,0.3
10.922,0.1
10.924,0.4
10.926,0.2
10.928,0.9
10.93,0.2
10.932,0.3
10.934000000000001,0.4
10.936,1.0
10.938,0.4
10.94,0.4
10.942,0.7
10.944,1.1
10.946,1.0
10.948,1.0
10.950000000000001,0.7
10.952,1.0
10.954,0.9
10.956,1.9
10.958,1.7
10.96,1.7
10.962,1.5
10.964,0.9
10.966000000000001,0.9
10.968,1.1
10.97,1.1
10.972,1.3
10.974,1.7
10.976,2.2
10.978,1.9
10.98,2.3
10.982000000000001,2.2
10.984,2.0
10.986,1.9
10.988,1.9
10.99,1.3
10.992,1.6
10.994,1.9
10.996,2.4
10.998000000000001,2.5
11.0,3.0
11.002,2.7
11.004,2.5
11.006,2.2
11.008000000000001,2.9
11.01,2.6
11.012,2.9
11.014,3.0
11.016,2.7
11.018,3.0
11.02,3.8
11.022,3.6
11.024000000000001,3.7
11.026,3.7
11.028,3.3
11.03,3.3
11.032,3.6
11.034,4.0
11.036,4.3
11.038,4.5
11.040000000000001,4.6
11.042,4.6
11.044,5.0
11.046,5.0
11.048,5.0
11.05,4.4
11.052,4.9
11.054,4.3
11.056000000000001,4.4
11.058,4.9
11.06,5.6
11.062,5.4
11.064,5.4
11.066,5.4
11.068,5.2
11.07,4.7
11.072000000000001,4.8
11.074,4.8
11.076,4.8
11.078,5.2
11.08,4.7
11.082,4.7
11.084,4.8
11.086,4.8
11.088000000000001,4.1
11.09,3.2
11.092,3.1
11.094,3.3
11.096,3.2
11.098,2.9
11.1,2.9
11.102,2.9
11.104000000000001,2.0
11.106,2.0
11.108,1.7
11.11,1.5
11.112,1.6
11.114,1.5
11.116,1.0
11.118,1.0
11.120000000000001,0.9
11.122,0.9
11.124,0.9
11.126,0.8
11.128,0.2
11.13,0.0
11.132,0.3
11.134,0.3
11.136000000000001,0.4
11.138,0.3
11.14,0.8
11.142,-0.3
11.144,-0.5
11.146,-0.2
11.148,-0.7
11.15,-0.2
11.152000000000001,0.3
11.154,0.7
11.156,0.1
11.158,0.4
11.16,0.5
11.162,-0.4
11.164,-0.5
11.166,-0.4
11.168000000000001,-1.0
11.17,-0.8
11.172,-0.4
11.174,0.0
11.176,-0.3
11.178,0.7
11.18,0.5
11.182,0.2
11.184000000000001,-0.2
11.186,-0.2
11.188,-0.8
11.19,-0.7
11.192,-0.7
11.194,-0.5
11.196,-0.4
11.198,0.2
11.200000000000001,0.0
11.202,0.1
11.204,0.1
11.206,1.0
11.208,0.4
11.21,-0.3
11.212,-0.3
11.214,-0.3
11.216000000000001,-0.6
11.218,0.2
11.22,0.1
11.222,0.2
11.224,0.1
11.226,0.3
11.228,-0.3
11.23,-0.5
11.232000000000001,-0.5
11.234,0.6
11.236,-0.1
11.238,0.4
11.24,-0.2
11.242,-0.6
11.244,-0.7
11.246,-0.2
11.248000000000001,-0.5
11.25,-0.2
11.252,-0.2
11.254,0.0
11.256,0.2
11.258000000000001,0.6
11.26,0.3
11.262,-0.2
11.264,-0.5
11.266,0.1
11.268,-0.6
11.27,-0.3
11.272,-0.1
11.274000000000001,0.1
11.276,0.1
11.278,0.1
11.28,0.2
11.282,0.6
11.284,0.0
11.286,0.1
11.288,-0.2
11.290000000000001,0.0
11.292,0.0
11.294,0.1
11.296,0.0
11.298,0.7
11.3,0.6
11.302,0.2
11.304,0.2
11.306000000000001,0.4
11.308,-0.5
11.31,-0.1
11.312,-0.1
11.314,0.4
11.316,0.3
11.318,0.1
11.32,0.5
11.322000000000001,0.2
11.324,-0.4
11.326,-0.1
11.328,-0.2
11.33,-0.2
11.332,0.3
11.334,0.0
11.336,0.5
11.338000000000001,0.2
11.34,0.2
11.342,0.2
11.344,-0.2
11.346,0.1
11.348,-0.5
11.35,-0.3
11.352,-0.4
11.354000000000001,-0.4
11.356,0.3
11.358,0.7
11.36,0.7
11.362,0.4
11.364,0.0
11.366,-0.1
11.368,-0.4
11.370000000000001,-0.2
11.372,-0.2
11.374,0.1
11.376,0.6
11.378,0.1
11.38,-0.3
11.382,-0.1
11.384,-0.5
11.386000000000001,-0.1
11.388,0.0
11.39,-0.1
11.392,-0.1
11.394,0.1
11.396,0.6
11.398,0.3
11.4,-0.1
11.402000000000001,-0.1
11.404,0.3
11.406,-1.1
11.408,-1.0
11.41,-0.3
11.412,-0.3
11.414,-0.3
11.416,0.9
11.418000000000001,1.0
11.42,0.8
11.422,0.4
11.424,0.2
11.426,0.3
11.428,0.7
11.43,-0.1
11.432,0.1
11.434000000000001,0.2
11.436,0.7
11.438,0.8
11.44,0.5
11.442,0.7
11.444,0.6
11.446,-0.1
11.448,-0.1
11.450000000000001,-0.1
11.452,0.4
11.454,0.3
11.456,1.1
11.458,0.0
11.46,0.1
11.462,-0.2
11.464,0.6
11.466000000000001,0.3
11.468,-0.1
11.47,-0.8
11.472,-0.4
11.474,-0.6
11.476,0.0
11.478,-0.2
11.48,-0.1
11.482000000000001,-0.8
11.484,-0.1
11.486,-0.7
11.488,-0.7
11.49,-0.7
11.492,-0.5
11.494,-0.9
11.496,-0.2
11.498000000000001,-0.5
11.5,-0.2
11.502,-0.7
11.504,-0.5
11.506,-0.8
11.508000000000001,-0.7
11.51,-0.5
11.512,-0.3
11.514000000000001,-1.0
11.516,-0.4
11.518,-0.4
11.52,0.3
11.522,-1.0
11.524000000000001,-1.1
11.526,-1.0
11.528,-0.7
11.53,-0.2
11.532,-0.1
11.534,-0.4
11.536,-0.1
11.538,-0.1
11.540000000000001,-0.6
11.542,-1.2
11.544,-1.3
11.546,-2.2
11.548,-2.4
11.55,-1.8
11.552,-1.8
11.554,-2.0
11.556000000000001,-1.7
11.558,-1.4
11.56,-0.9
11.562,-0.2
11.564,1.6
11.566,2.0
11.568,4.2
11.57,6.3
11.572000000000001,8.7
11.574,9.4
11.576,9.9
11.578,9.7
11.58,8.1
11.582,5.3
11.584,5.2
11.586,5.2
11.588000000000001,3.9
11.59,2.6
11.592,0.6
11.594,-1.8
11.596,-2.3
11.598,-2.7
11.6,-3.4
11.602,-3.3
11.604000000000001,-3.5
11.606,-3.6
11.608,-2.8
11.61,-2.0
11.612,-1.5
11.614,-1.2
11.616,-0.7
11.618,-0.3
11.620000000000001,-0.6
11.622,-0.8
11.624,-0.7
11.626,-1.3
11.628,-1.3
11.63,0.1
11.632,0.1
11.634,0.9
11.636000000000001,0.7
11.638,0.0
11.64,-0.1
11.642,-0.5
11.644,-0.5
11.646,-0.3
11.648,-0.5
11.65,0.6
11.652000000000001,0.9
11.654,0.7
11.656,0.4
11.658,0.0
11.66,-0.2
11.662,-0.2
11.664,-0.6
11.666,-0.3
11.668000000000001,-0.3
11.67,0.3
11.672,0.7
11.674,1.1
11.676,0.8
11.678,0.7
11.68,0.6
11.682,0.5
11.684000000000001,0.2
11.686,0.0
11.688,-0.2
11.69,0.3
11.692,0.3
11.694,0.8
11.696,0.6
11.698,0.3
11.700000000000001,0.5
11.702,0.5
11.704,0.3
11.706,0.7
11.708,0.7
11.71,0.7
11.712,0.4
11.714,1.0
11.716000000000001,1.1
11.718,0.8
11.72,0.8
11.722,0.8
11.724,0.3
11.726,0.7
11.728,0.5
11.73,0.7
11.732000000000001,0.6
11.734,1.4
11.736,1.7
11.738,1.1
11.74,1.7
11.742,1.6
11.744,1.2
11.746,1.5
11.748000000000001,1.6
11.75,1.7
11.752,1.4
11.754,2.3
11.756,2.3
11.758000000000001,2.4
11.76,1.8
11.762,2.3
11.764000000000001,2.1
11.766,2.3
11.768,2.2
11.77,2.7
11.772,2.6
11.774000000000001,3.5
11.776,3.3
11.778,2.7
11.78,2.9
11.782,2.7
11.784,2.8
11.786,3.2
11.788,3.7
11.790000000000001,3.7
11.792,3.4
11.794,4.6
11.796,4.3
11.798,4.1
11.8,4.3
11.802,4.5
11.804,3.3
11.806000000000001,3.9
11.808,4.4
11.81,4.7
11.812,4.9
11.814,5.9
11.816,5.9
11.818,5.7
11.82,5.0
11.822000000000001,5.0
11.824,4.3
11.826,4.4
11.828,4.1
11.83,4.6
11.832,4.1
11.834,5.7
11.836,5.2
11.838000000000001,4.8
11.84,4.7
11.842,4.4
11.844,3.2
11.846,2.9
11.848,2.9
11.85,3.5
11.852,2.7
11.854000000000001,3.7
11.856,2.7
11.858,3.0
11.86,2.4
11.862,2.4
11.864,2.0
11.866,1.0
11.868,1.0
11.870000000000001,1.2
11.872,1.0
11.874,1.4
11.876,1.2
11.878,0.3
11.88,0.4
11.882,0.4
11.884,-0.3
11.886000000000001,-0.1
11.888,0.1
11.89,0.1
11.892,0.3
11.894,0.8
11.896,0.4
11.898,0.2
11.9,0.0
11.902000000000001,0.0
11.904,-0.5
11.906,-0.2
11.908,-0.2
11.91,-0.3
11.912,-0.3
11.914,0.1
11.916,0.0
11.918000000000001,-0.1
11.92,-0.5
11.922,-0.9
11.924,-0.8
11.926,-0.1
11.928,-0.1
11.93,-0.1
11.932,0.0
11.934000000000001,-0.1
11.936,-0.5
11.938,-0.6
11.94,-0.3
11.942,-0.2
11.944,-0.5
11.946,-0.5
11.948,-0.5
11.950000000000001,-0.4
11.952,-0.4
11.954,-0.3
11.956,-0.4
11.958,-0.4
11.96,0.2
11.962,-0.3
11.964,-0.3
11.966000000000001,-0.2
11.968,-0.3
11.97,-0.6
11.972,-0.5
11.974,-0.2
11.976,-0.7
11.978,-0.6
11.98,-0.1
11.982000000000001,-0.7
11.984,-0.9
11.986,0.0
11.988,-0.1
11.99,-0.3
11.992,0.0
11.994,-0.2
11.996,-0.3
11.998000000000001,-0.5
12.0,0.0
12.002,-0.1
12.004,-0.2
12.006,-0.4
12.008000000000001,0.0
12.01,-0.2
12.012,0.2
12.014000000000001,0.2
12.016,-0.8
12.018,-1.3
12.02,-0.7
12.022,-0.7
12.024000000000001,-0.5
12.026,-0.3
12.028,0.2
12.030000000000001,0.2
12.032,0.5
12.034,-0.3
12.036,-0.5
12.038,-0.7
12.040000000000001,-0.3
12.042,-0.7
12.044,-0.5
12.046,-0.3
12.048,0.2
12.05,-0.3
12.052,0.0
12.054,-0.2
12.056000000000001,-0.1
12.058,-0.2
12.06,0.3
12.062,0.1
12.064,0.1
12.066,0.1
12.068,0.2
12.07,0.2
12.072000000000001,0.6
12.074,0.1
12.076,-0.5
12.078,-0.2
